statement_id,variant_type,top1,top2,top3,gap12,gap13,gap23,mean,std,min,max,range,cv,rank_baseline,found_baseline,recall@1_baseline,recall@5_baseline,mrr_baseline,best_k,rule_k,confidence,RCS_baseline,CRCS,selected_k,RCS_adaptive,rank_adaptive,found_adaptive,recall@1_adaptive,recall@5_adaptive,recall@10,mrr_adaptive
170,original,0.8543137907981873,0.8469494581222534,0.7570955157279968,0.007364332675933838,0.09721827507019043,0.08985394239425659,0.7651115775108337,0.04355616280644444,0.7357643842697144,0.8543137907981873,0.1185494065284729,0.05692785743505195,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
170,biomarker_synonym,0.8543137907981873,0.8469494581222534,0.7570955157279968,0.007364332675933838,0.09721827507019043,0.08985394239425659,0.7651115775108337,0.04355616280644444,0.7357643842697144,0.8543137907981873,0.1185494065284729,0.05692785743505195,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
170,biomarker_order,0.8543137907981873,0.8469494581222534,0.7570955157279968,0.007364332675933838,0.09721827507019043,0.08985394239425659,0.7651115775108337,0.04355616280644444,0.7357643842697144,0.8543137907981873,0.1185494065284729,0.05692785743505195,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
170,wording,0.8564808964729309,0.8496423363685608,0.7592148780822754,0.006838560104370117,0.09726601839065552,0.0904274582862854,0.768473094701767,0.04274369439142794,0.7377088665962219,0.8564808964729309,0.11877202987670898,0.05562158868817149,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9571075837742505,3,0.9571075837742505,2.0,True,0,1,1,0.5
171,original,0.8543137907981873,0.8469494581222534,0.7570955157279968,0.007364332675933838,0.09721827507019043,0.08985394239425659,0.7651115775108337,0.04355616280644444,0.7357643842697144,0.8543137907981873,0.1185494065284729,0.05692785743505195,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
171,biomarker_synonym,0.8543137907981873,0.8469494581222534,0.7570955157279968,0.007364332675933838,0.09721827507019043,0.08985394239425659,0.7651115775108337,0.04355616280644444,0.7357643842697144,0.8543137907981873,0.1185494065284729,0.05692785743505195,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
171,biomarker_order,0.8543137907981873,0.8469494581222534,0.7570955157279968,0.007364332675933838,0.09721827507019043,0.08985394239425659,0.7651115775108337,0.04355616280644444,0.7357643842697144,0.8543137907981873,0.1185494065284729,0.05692785743505195,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
171,wording,0.8564808964729309,0.8496423363685608,0.7592148780822754,0.006838560104370117,0.09726601839065552,0.0904274582862854,0.768473094701767,0.04274369439142794,0.7377088665962219,0.8564808964729309,0.11877202987670898,0.05562158868817149,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9571075837742505,3,0.9571075837742505,2.0,True,0,1,1,0.5
172,original,0.8710194230079651,0.8565850853919983,0.8538563251495361,0.014434337615966797,0.017163097858428955,0.002728760242462158,0.8416942298412323,0.028455501735677874,0.7855290174484253,0.8710194230079651,0.0854904055595398,0.033807409777592744,1.0,True,1.0,1.0,1.0,1,3,1,0.9856634813284393,0.8201365353205292,3,0.8201365353205292,1.0,True,1,1,1,1.0
172,biomarker_synonym,0.8710194230079651,0.8565850853919983,0.8538563251495361,0.014434337615966797,0.017163097858428955,0.002728760242462158,0.8416942298412323,0.028455501735677874,0.7855290174484253,0.8710194230079651,0.0854904055595398,0.033807409777592744,1.0,True,1.0,1.0,1.0,1,3,1,0.9856634813284393,0.8201365353205292,3,0.8201365353205292,1.0,True,1,1,1,1.0
172,biomarker_order,0.8710194230079651,0.8565850853919983,0.8538563251495361,0.014434337615966797,0.017163097858428955,0.002728760242462158,0.8416942298412323,0.028455501735677874,0.7855290174484253,0.8710194230079651,0.0854904055595398,0.033807409777592744,1.0,True,1.0,1.0,1.0,1,3,1,0.9856634813284393,0.8201365353205292,3,0.8201365353205292,1.0,True,1,1,1,1.0
172,wording,0.863883376121521,0.8500956296920776,0.847213625907898,0.01378774642944336,0.016669750213623047,0.0028820037841796875,0.8333244621753693,0.031915054146980544,0.7698281407356262,0.863883376121521,0.09405523538589478,0.03829847267853775,1.0,True,1.0,1.0,1.0,1,3,1,0.9061035141761647,0.7912924207924272,3,0.7912924207924272,1.0,True,1,1,1,1.0
173,original,0.8574972748756409,0.8561825752258301,0.8532589077949524,0.001314699649810791,0.0042383670806884766,0.0029236674308776855,0.8361240506172181,0.029981282718063555,0.7762290835380554,0.8574972748756409,0.08126819133758545,0.03585745762956069,1.0,True,1.0,1.0,1.0,1,10,1,0.9966666666666667,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
173,biomarker_synonym,0.8574972748756409,0.8561825752258301,0.8532589077949524,0.001314699649810791,0.0042383670806884766,0.0029236674308776855,0.8361240506172181,0.029981282718063555,0.7762290835380554,0.8574972748756409,0.08126819133758545,0.03585745762956069,1.0,True,1.0,1.0,1.0,1,10,1,0.9966666666666667,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
173,biomarker_order,0.8574972748756409,0.8561825752258301,0.8532589077949524,0.001314699649810791,0.0042383670806884766,0.0029236674308776855,0.8361240506172181,0.029981282718063555,0.7762290835380554,0.8574972748756409,0.08126819133758545,0.03585745762956069,1.0,True,1.0,1.0,1.0,1,10,1,0.9966666666666667,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
173,wording,0.8552821278572083,0.8537647128105164,0.8511447906494141,0.0015174150466918945,0.0041373372077941895,0.002619922161102295,0.8332045614719391,0.031594816480146455,0.7704325318336487,0.8552821278572083,0.08484959602355957,0.037919639355227554,1.0,True,1.0,1.0,1.0,1,10,1,0.9830332086009373,0.900737077416857,3,0.900737077416857,1.0,True,1,1,1,1.0
174,original,0.8610348701477051,0.8608050346374512,0.8606517314910889,0.00022983551025390625,0.00038313865661621094,0.0001533031463623047,0.8400469183921814,0.031636646674271206,0.7776556015014648,0.8610348701477051,0.08337926864624023,0.03766057107241411,1.0,True,1.0,1.0,1.0,1,10,1,0.9915783964788235,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
174,biomarker_synonym,0.8610348701477051,0.8608050346374512,0.8606517314910889,0.00022983551025390625,0.00038313865661621094,0.0001533031463623047,0.8400469183921814,0.031636646674271206,0.7776556015014648,0.8610348701477051,0.08337926864624023,0.03766057107241411,1.0,True,1.0,1.0,1.0,1,10,1,0.9915783964788235,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
174,biomarker_order,0.8610348701477051,0.8608050346374512,0.8606517314910889,0.00022983551025390625,0.00038313865661621094,0.0001533031463623047,0.8400469183921814,0.031636646674271206,0.7776556015014648,0.8610348701477051,0.08337926864624023,0.03766057107241411,1.0,True,1.0,1.0,1.0,1,10,1,0.9915783964788235,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
174,wording,0.8577867746353149,0.8576853275299072,0.8576034903526306,0.00010144710540771484,0.00018328428268432617,8.183717727661133e-05,0.8366310596466064,0.03277797796668125,0.7709417939186096,0.8577867746353149,0.08684498071670532,0.039178533463157215,2.0,True,0.0,1.0,0.5,3,10,1,0.9718637151329108,0.8744597051540834,3,0.8744597051540834,2.0,True,0,1,1,0.5
175,original,0.8568810820579529,0.8564132452011108,0.854688286781311,0.000467836856842041,0.0021927952766418457,0.0017249584197998047,0.8368013322353363,0.030007158727499067,0.7773854732513428,0.8568810820579529,0.07949560880661011,0.035859358215099085,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9628829299068411,0.9101673918282873,3,0.9101673918282873,3.0,True,0,1,1,0.3333333333333333
175,biomarker_synonym,0.8568810820579529,0.8564132452011108,0.854688286781311,0.000467836856842041,0.0021927952766418457,0.0017249584197998047,0.8368013322353363,0.030007158727499067,0.7773854732513428,0.8568810820579529,0.07949560880661011,0.035859358215099085,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9628829299068411,0.9101673918282873,3,0.9101673918282873,3.0,True,0,1,1,0.3333333333333333
175,biomarker_order,0.8568810820579529,0.8564132452011108,0.854688286781311,0.000467836856842041,0.0021927952766418457,0.0017249584197998047,0.8368013322353363,0.030007158727499067,0.7773854732513428,0.8568810820579529,0.07949560880661011,0.035859358215099085,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9628829299068411,0.9101673918282873,3,0.9101673918282873,3.0,True,0,1,1,0.3333333333333333
175,wording,0.8550169467926025,0.8543102145195007,0.8524806499481201,0.0007067322731018066,0.002536296844482422,0.0018295645713806152,0.8344540059566498,0.03108470497461454,0.7720117568969727,0.8550169467926025,0.08300518989562988,0.03725154981906744,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9679884175079372,0.905494680548444,3,0.905494680548444,3.0,True,0,1,1,0.3333333333333333
176,original,0.8600567579269409,0.8599393367767334,0.8577444553375244,0.00011742115020751953,0.002312302589416504,0.0021948814392089844,0.8402436137199402,0.02894918256465798,0.7832400798797607,0.8600567579269409,0.07681667804718018,0.0344533205512788,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9944942196531792,0.8758225014122158,3,0.8758225014122158,3.0,True,0,1,1,0.3333333333333333
176,biomarker_synonym,0.8600567579269409,0.8599393367767334,0.8577444553375244,0.00011742115020751953,0.002312302589416504,0.0021948814392089844,0.8402436137199402,0.02894918256465798,0.7832400798797607,0.8600567579269409,0.07681667804718018,0.0344533205512788,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9944942196531792,0.8758225014122158,3,0.8758225014122158,3.0,True,0,1,1,0.3333333333333333
176,biomarker_order,0.8600567579269409,0.8599393367767334,0.8577444553375244,0.00011742115020751953,0.002312302589416504,0.0021948814392089844,0.8402436137199402,0.02894918256465798,0.7832400798797607,0.8600567579269409,0.07681667804718018,0.0344533205512788,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9944942196531792,0.8758225014122158,3,0.8758225014122158,3.0,True,0,1,1,0.3333333333333333
176,wording,0.8569642305374146,0.8568601608276367,0.8542108535766602,0.00010406970977783203,0.0027533769607543945,0.0026493072509765625,0.8362771809101105,0.0309334935763914,0.7752017378807068,0.8569642305374146,0.08176249265670776,0.03698952247235402,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9732349253314613,0.905494680548444,3,0.905494680548444,3.0,True,0,1,1,0.3333333333333333
177,original,0.8565903902053833,0.8519208431243896,0.848767101764679,0.004669547080993652,0.007823288440704346,0.0031537413597106934,0.8337818622589112,0.026632071835909762,0.7819482684135437,0.8565903902053833,0.0746421217918396,0.03194129428980047,1.0,True,1.0,1.0,1.0,1,10,1,0.8327130626683867,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
177,biomarker_synonym,0.8565903902053833,0.8519208431243896,0.848767101764679,0.004669547080993652,0.007823288440704346,0.0031537413597106934,0.8337818622589112,0.026632071835909762,0.7819482684135437,0.8565903902053833,0.0746421217918396,0.03194129428980047,1.0,True,1.0,1.0,1.0,1,10,1,0.8327130626683867,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
177,biomarker_order,0.8565903902053833,0.8519208431243896,0.848767101764679,0.004669547080993652,0.007823288440704346,0.0031537413597106934,0.8337818622589112,0.026632071835909762,0.7819482684135437,0.8565903902053833,0.0746421217918396,0.03194129428980047,1.0,True,1.0,1.0,1.0,1,10,1,0.8327130626683867,0.905494680548444,3,0.905494680548444,1.0,True,1,1,1,1.0
177,wording,0.8554275631904602,0.8518692851066589,0.8487072587013245,0.0035582780838012695,0.006720304489135742,0.0031620264053344727,0.8320060968399048,0.0299193441692154,0.7733455300331116,0.8554275631904602,0.08208203315734863,0.03596048668736198,1.0,True,1.0,1.0,1.0,1,10,1,0.8340875022985051,0.900737077416857,3,0.900737077416857,1.0,True,1,1,1,1.0
178,original,0.8565868139266968,0.8564401865005493,0.8542502522468567,0.00014662742614746094,0.002336561679840088,0.002189934253692627,0.8361477673053741,0.029640376887185804,0.7778766751289368,0.8565868139266968,0.07871013879776001,0.03544873053085685,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9766666666666667,0.9153712237583205,3,0.9153712237583205,3.0,True,0,1,1,0.3333333333333333
178,biomarker_synonym,0.8565868139266968,0.8564401865005493,0.8542502522468567,0.00014662742614746094,0.002336561679840088,0.002189934253692627,0.8361477673053741,0.029640376887185804,0.7778766751289368,0.8565868139266968,0.07871013879776001,0.03544873053085685,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9766666666666667,0.9153712237583205,3,0.9153712237583205,3.0,True,0,1,1,0.3333333333333333
178,biomarker_order,0.8565868139266968,0.8564401865005493,0.8542502522468567,0.00014662742614746094,0.002336561679840088,0.002189934253692627,0.8361477673053741,0.029640376887185804,0.7778766751289368,0.8565868139266968,0.07871013879776001,0.03544873053085685,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9766666666666667,0.9153712237583205,3,0.9153712237583205,3.0,True,0,1,1,0.3333333333333333
178,wording,0.8547283411026001,0.8542873859405518,0.8523953557014465,0.00044095516204833984,0.0023329854011535645,0.0018920302391052246,0.8334206640720367,0.03150516109109265,0.7717402577400208,0.8547283411026001,0.08298808336257935,0.03780223175312281,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9765001752861294,0.905494680548444,3,0.905494680548444,3.0,True,0,1,1,0.3333333333333333
179,original,0.8554379343986511,0.8553574681282043,0.8527387976646423,8.046627044677734e-05,0.002699136734008789,0.0026186704635620117,0.8354264616966247,0.030262506079360936,0.7758147716522217,0.8554379343986511,0.07962316274642944,0.03622402146312479,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,1.0,0.9153712237583205,3,0.9153712237583205,3.0,True,0,1,1,0.3333333333333333
179,biomarker_synonym,0.8554379343986511,0.8553574681282043,0.8527387976646423,8.046627044677734e-05,0.002699136734008789,0.0026186704635620117,0.8354264616966247,0.030262506079360936,0.7758147716522217,0.8554379343986511,0.07962316274642944,0.03622402146312479,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,1.0,0.9153712237583205,3,0.9153712237583205,3.0,True,0,1,1,0.3333333333333333
179,biomarker_order,0.8554379343986511,0.8553574681282043,0.8527387976646423,8.046627044677734e-05,0.002699136734008789,0.0026186704635620117,0.8354264616966247,0.030262506079360936,0.7758147716522217,0.8554379343986511,0.07962316274642944,0.03622402146312479,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,1.0,0.9153712237583205,3,0.9153712237583205,3.0,True,0,1,1,0.3333333333333333
179,wording,0.8515396118164062,0.8512659072875977,0.8490232825279236,0.00027370452880859375,0.002516329288482666,0.0022426247596740723,0.8313471972942352,0.03071527530130806,0.7676920890808105,0.8515396118164062,0.0838475227355957,0.03694638702250551,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9321859173221723,0.8792173082856702,3,0.8792173082856702,3.0,True,0,1,1,0.3333333333333333
180,original,0.9207242727279663,0.9121335744857788,0.8968110084533691,0.0085906982421875,0.023913264274597168,0.015322566032409668,0.897779506444931,0.00987094167596818,0.8886653184890747,0.9207242727279663,0.0320589542388916,0.010994839607172137,8.0,True,0.0,0.0,0.125,10,5,0,0.1809933859657482,0.34711383085300657,10,0.34711383085300657,8.0,True,0,0,1,0.125
180,biomarker_synonym,0.9207242727279663,0.9121335744857788,0.8968110084533691,0.0085906982421875,0.023913264274597168,0.015322566032409668,0.897779506444931,0.00987094167596818,0.8886653184890747,0.9207242727279663,0.0320589542388916,0.010994839607172137,8.0,True,0.0,0.0,0.125,10,5,0,0.1809933859657482,0.34711383085300657,10,0.34711383085300657,8.0,True,0,0,1,0.125
180,biomarker_order,0.9207242727279663,0.9121335744857788,0.8968110084533691,0.0085906982421875,0.023913264274597168,0.015322566032409668,0.897779506444931,0.00987094167596818,0.8886653184890747,0.9207242727279663,0.0320589542388916,0.010994839607172137,8.0,True,0.0,0.0,0.125,10,5,0,0.1809933859657482,0.34711383085300657,10,0.34711383085300657,8.0,True,0,0,1,0.125
180,wording,0.9154652953147888,0.907174825668335,0.8920273780822754,0.008290469646453857,0.023437917232513428,0.01514744758605957,0.8928369462490082,0.010030482931703714,0.8823268413543701,0.9154652953147888,0.0331384539604187,0.011234395007782593,9.0,True,0.0,0.0,0.1111111111111111,10,5,0,0.30582781297916023,0.4784780209814478,10,0.4784780209814478,9.0,True,0,0,1,0.1111111111111111
181,original,0.9035544395446777,0.900331437587738,0.8975335359573364,0.0032230019569396973,0.006020903587341309,0.0027979016304016113,0.8936415851116181,0.005922573864481406,0.8816235065460205,0.9035544395446777,0.021930932998657227,0.006627460005390933,5.0,True,0.0,1.0,0.2,5,10,0,0.27094807094960527,0.34711383085300657,10,0.34711383085300657,5.0,True,0,1,1,0.2
181,biomarker_synonym,0.9035544395446777,0.900331437587738,0.8975335359573364,0.0032230019569396973,0.006020903587341309,0.0027979016304016113,0.8936415851116181,0.005922573864481406,0.8816235065460205,0.9035544395446777,0.021930932998657227,0.006627460005390933,5.0,True,0.0,1.0,0.2,5,10,0,0.27094807094960527,0.34711383085300657,10,0.34711383085300657,5.0,True,0,1,1,0.2
181,biomarker_order,0.9035544395446777,0.900331437587738,0.8975335359573364,0.0032230019569396973,0.006020903587341309,0.0027979016304016113,0.8936415851116181,0.005922573864481406,0.8816235065460205,0.9035544395446777,0.021930932998657227,0.006627460005390933,5.0,True,0.0,1.0,0.2,5,10,0,0.27094807094960527,0.34711383085300657,10,0.34711383085300657,5.0,True,0,1,1,0.2
181,wording,0.9009993076324463,0.8954166173934937,0.8953683972358704,0.005582690238952637,0.005630910396575928,4.8220157623291016e-05,0.8893635332584381,0.005923830144207335,0.8810669779777527,0.9009993076324463,0.019932329654693604,0.006660752237618386,9.0,True,0.0,0.0,0.1111111111111111,10,5,0,0.49482779308886177,0.41812687520914205,10,0.41812687520914205,9.0,True,0,0,1,0.1111111111111111
182,original,0.9207242727279663,0.9121335744857788,0.8968110084533691,0.0085906982421875,0.023913264274597168,0.015322566032409668,0.897779506444931,0.00987094167596818,0.8886653184890747,0.9207242727279663,0.0320589542388916,0.010994839607172137,8.0,True,0.0,0.0,0.125,10,5,0,0.1809933859657482,0.34711383085300657,10,0.34711383085300657,8.0,True,0,0,1,0.125
182,biomarker_synonym,0.9207242727279663,0.9121335744857788,0.8968110084533691,0.0085906982421875,0.023913264274597168,0.015322566032409668,0.897779506444931,0.00987094167596818,0.8886653184890747,0.9207242727279663,0.0320589542388916,0.010994839607172137,8.0,True,0.0,0.0,0.125,10,5,0,0.1809933859657482,0.34711383085300657,10,0.34711383085300657,8.0,True,0,0,1,0.125
182,biomarker_order,0.9207242727279663,0.9121335744857788,0.8968110084533691,0.0085906982421875,0.023913264274597168,0.015322566032409668,0.897779506444931,0.00987094167596818,0.8886653184890747,0.9207242727279663,0.0320589542388916,0.010994839607172137,8.0,True,0.0,0.0,0.125,10,5,0,0.1809933859657482,0.34711383085300657,10,0.34711383085300657,8.0,True,0,0,1,0.125
182,wording,0.9154652953147888,0.907174825668335,0.8920273780822754,0.008290469646453857,0.023437917232513428,0.01514744758605957,0.8928369462490082,0.010030482931703714,0.8823268413543701,0.9154652953147888,0.0331384539604187,0.011234395007782593,9.0,True,0.0,0.0,0.1111111111111111,10,5,0,0.30582781297916023,0.4784780209814478,10,0.4784780209814478,9.0,True,0,0,1,0.1111111111111111
183,original,0.9035544395446777,0.900331437587738,0.8975335359573364,0.0032230019569396973,0.006020903587341309,0.0027979016304016113,0.8936415851116181,0.005922573864481406,0.8816235065460205,0.9035544395446777,0.021930932998657227,0.006627460005390933,5.0,True,0.0,1.0,0.2,5,10,0,0.27094807094960527,0.34711383085300657,10,0.34711383085300657,5.0,True,0,1,1,0.2
183,biomarker_synonym,0.9035544395446777,0.900331437587738,0.8975335359573364,0.0032230019569396973,0.006020903587341309,0.0027979016304016113,0.8936415851116181,0.005922573864481406,0.8816235065460205,0.9035544395446777,0.021930932998657227,0.006627460005390933,5.0,True,0.0,1.0,0.2,5,10,0,0.27094807094960527,0.34711383085300657,10,0.34711383085300657,5.0,True,0,1,1,0.2
183,biomarker_order,0.9035544395446777,0.900331437587738,0.8975335359573364,0.0032230019569396973,0.006020903587341309,0.0027979016304016113,0.8936415851116181,0.005922573864481406,0.8816235065460205,0.9035544395446777,0.021930932998657227,0.006627460005390933,5.0,True,0.0,1.0,0.2,5,10,0,0.27094807094960527,0.34711383085300657,10,0.34711383085300657,5.0,True,0,1,1,0.2
183,wording,0.9009993076324463,0.8954166173934937,0.8953683972358704,0.005582690238952637,0.005630910396575928,4.8220157623291016e-05,0.8893635332584381,0.005923830144207335,0.8810669779777527,0.9009993076324463,0.019932329654693604,0.006660752237618386,9.0,True,0.0,0.0,0.1111111111111111,10,5,0,0.49482779308886177,0.41812687520914205,10,0.41812687520914205,9.0,True,0,0,1,0.1111111111111111
184,original,0.8946563005447388,0.8934224843978882,0.8914403319358826,0.001233816146850586,0.003215968608856201,0.0019821524620056152,0.8761729598045349,0.013015900279999179,0.8609620332717896,0.8946563005447388,0.03369426727294922,0.01485540056258172,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
184,biomarker_synonym,0.8946563005447388,0.8934224843978882,0.8914403319358826,0.001233816146850586,0.003215968608856201,0.0019821524620056152,0.8761729598045349,0.013015900279999179,0.8609620332717896,0.8946563005447388,0.03369426727294922,0.01485540056258172,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
184,biomarker_order,0.8946563005447388,0.8934224843978882,0.8914403319358826,0.001233816146850586,0.003215968608856201,0.0019821524620056152,0.8761729598045349,0.013015900279999179,0.8609620332717896,0.8946563005447388,0.03369426727294922,0.01485540056258172,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
184,wording,0.8923894166946411,0.888556718826294,0.8856971859931946,0.003832697868347168,0.006692230701446533,0.0028595328330993652,0.8717569291591645,0.012831435983598854,0.8575677871704102,0.8923894166946411,0.03482162952423096,0.014719052472545478,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9919119679548841,0.9002958603664386,3,0.9002958603664386,3.0,True,0,1,1,0.3333333333333333
185,original,0.8946563005447388,0.8934224843978882,0.8914403319358826,0.001233816146850586,0.003215968608856201,0.0019821524620056152,0.8761729598045349,0.013015900279999179,0.8609620332717896,0.8946563005447388,0.03369426727294922,0.01485540056258172,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
185,biomarker_synonym,0.8946563005447388,0.8934224843978882,0.8914403319358826,0.001233816146850586,0.003215968608856201,0.0019821524620056152,0.8761729598045349,0.013015900279999179,0.8609620332717896,0.8946563005447388,0.03369426727294922,0.01485540056258172,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
185,biomarker_order,0.8946563005447388,0.8934224843978882,0.8914403319358826,0.001233816146850586,0.003215968608856201,0.0019821524620056152,0.8761729598045349,0.013015900279999179,0.8609620332717896,0.8946563005447388,0.03369426727294922,0.01485540056258172,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
185,wording,0.8923894166946411,0.888556718826294,0.8856971859931946,0.003832697868347168,0.006692230701446533,0.0028595328330993652,0.8717569291591645,0.012831435983598854,0.8575677871704102,0.8923894166946411,0.03482162952423096,0.014719052472545478,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.9919119679548841,0.9002958603664386,3,0.9002958603664386,3.0,True,0,1,1,0.3333333333333333
186,original,0.8853194713592529,0.8624303340911865,0.8275446891784668,0.022889137268066406,0.05777478218078613,0.03488564491271973,0.7779923200607299,0.05522531729275905,0.7348703145980835,0.8853194713592529,0.15044915676116943,0.07098439903423233,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
186,biomarker_synonym,0.8853194713592529,0.8624303340911865,0.8275446891784668,0.022889137268066406,0.05777478218078613,0.03488564491271973,0.7779923200607299,0.05522531729275905,0.7348703145980835,0.8853194713592529,0.15044915676116943,0.07098439903423233,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
186,biomarker_order,0.8853194713592529,0.8624303340911865,0.8275446891784668,0.022889137268066406,0.05777478218078613,0.03488564491271973,0.7779923200607299,0.05522531729275905,0.7348703145980835,0.8853194713592529,0.15044915676116943,0.07098439903423233,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
186,wording,0.8845280408859253,0.8636322021484375,0.8213953375816345,0.020895838737487793,0.06313270330429077,0.04223686456680298,0.7842930614948272,0.05031479311497413,0.7458393573760986,0.8845280408859253,0.13868868350982666,0.06415305143599817,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
187,original,0.884783923625946,0.8751999139785767,0.8108164072036743,0.009584009647369385,0.07396751642227173,0.06438350677490234,0.7823385238647461,0.05248106402266827,0.7458075881004333,0.884783923625946,0.1389763355255127,0.06708229547921561,1.0,True,1.0,1.0,1.0,1,5,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
187,biomarker_synonym,0.884783923625946,0.8751999139785767,0.8108164072036743,0.009584009647369385,0.07396751642227173,0.06438350677490234,0.7823385238647461,0.05248106402266827,0.7458075881004333,0.884783923625946,0.1389763355255127,0.06708229547921561,1.0,True,1.0,1.0,1.0,1,5,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
187,biomarker_order,0.884783923625946,0.8751999139785767,0.8108164072036743,0.009584009647369385,0.07396751642227173,0.06438350677490234,0.7823385238647461,0.05248106402266827,0.7458075881004333,0.884783923625946,0.1389763355255127,0.06708229547921561,1.0,True,1.0,1.0,1.0,1,5,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
187,wording,0.8826658725738525,0.8711950182914734,0.8011558651924133,0.01147085428237915,0.08151000738143921,0.07003915309906006,0.7873490750789642,0.04740244074071819,0.740308403968811,0.8826658725738525,0.1423574686050415,0.06020511389559217,1.0,True,1.0,1.0,1.0,1,3,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
188,original,0.8948324918746948,0.7317340970039368,0.7299185991287231,0.16309839487075806,0.16491389274597168,0.001815497875213623,0.7451921343803406,0.049954263113756434,0.7210078239440918,0.8948324918746948,0.17382466793060303,0.06703541383363575,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
188,biomarker_synonym,0.8948324918746948,0.7317340970039368,0.7299185991287231,0.16309839487075806,0.16491389274597168,0.001815497875213623,0.7451921343803406,0.049954263113756434,0.7210078239440918,0.8948324918746948,0.17382466793060303,0.06703541383363575,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
